ProjectID,file,ID,text,functional,Function,Behavior,Data,OnlyF,F,OnlyQ,Q,UserRelated
eAnci,EA137.txt,EA137.txt.flow_of_events.0,The Citizen enters the online help section,1,1,0,0,1,1,0,0,1
eAnci,EA137.txt,EA137.txt.flow_of_events.1,The system presents a screen containing the list of features,1,1,1,1,1,1,0,0,0
eAnci,EA137.txt,EA137.txt.flow_of_events.2,The Citizen accesses the help information by clicking on the link related to the functionality they wish to receive,1,1,0,0,1,1,0,0,1
eAnci,EA137.txt,EA137.txt.flow_of_events.3,The system presents the help information explaining the methods and actions to be performed for the specific functionality,1,1,1,1,1,1,0,0,0
eAnci,EA137.txt,EA137.txt.name,Consultation Help On- Line,1,1,1,1,1,1,0,0,0
eAnci,EA137.txt,EA137.txt.postcondition,The citizen has accessed information related to a particular functionality,1,0,0,1,1,1,0,0,1
eAnci,EA137.txt,EA137.txt.precondition,The citizen has logged into the system,0,0,0,0,0,0,0,0,1
eAnci,EA137.txt,EA137.txt.quality_requirement,Not provided,0,0,0,0,0,0,0,0,0
eAnci,EA138.txt,EA138.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA138.txt,EA138.txt.flow_of_events.0,System displays a message to the terminal screen indicating that the request entered was incorrect,1,1,1,0,1,1,0,0,0
eAnci,EA138.txt,EA138.txt.flow_of_events.1,Citizen reads the notification message,1,0,0,0,1,1,0,0,1
eAnci,EA138.txt,EA138.txt.flow_of_events.2,System resubmits the input form,1,0,1,0,1,1,0,0,0
eAnci,EA138.txt,EA138.txt.name,Data Errati,1,1,1,0,1,1,0,0,0
eAnci,EA138.txt,EA138.txt.postcondition,The input form is resubmitted,1,0,1,0,1,1,0,0,0
eAnci,EA138.txt,EA138.txt.precondition,This use case extends use cases and handles exceptional cases of failure due to incorrect input,0,0,0,0,0,0,0,0,0
eAnci,EA138.txt,EA138.txt.quality_requirement,Not expected,0,0,0,0,0,0,0,0,0
eAnci,EA139.txt,EA139.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
eAnci,EA139.txt,EA139.txt.flow_of_events.0,System displays a message on the terminal screen indicating that the request can not be made,1,1,1,0,1,1,0,0,0
eAnci,EA139.txt,EA139.txt.flow_of_events.1,Citizen reads the notification message,1,0,0,0,1,1,0,0,1
eAnci,EA139.txt,EA139.txt.flow_of_events.2,System resubmits input form,1,0,1,0,1,1,0,0,0
eAnci,EA139.txt,EA139.txt.name,Service Not Available,1,1,1,0,1,1,0,0,0
eAnci,EA139.txt,EA139.txt.postcondition,The input form is resubmitted,1,0,1,0,1,1,0,0,0
eAnci,EA139.txt,EA139.txt.precondition,This use case extends use cases and handles exceptional cases of failure due to technical problems,0,0,0,0,0,0,0,0,0
eAnci,EA139.txt,EA139.txt.quality_requirement,Not expected,0,0,0,0,0,0,0,0,0
LibEST,RQ1.txt,RQ1.txt.flow_of_events.0,REQUIREMENT This document profiles certificate enrollment for clients using Certificate Management over CMS CMC RFC messages over a secure transport,1,1,0,0,1,1,0,0,0
LibEST,RQ1.txt,RQ1.txt.flow_of_events.1,Enrollment over Secure Transport EST describes the use of Transport Layer Security TLS RFC RFC or any future version and Hypertext Transfer Protocol HTTP RFC to provide an authenticated and authorized channel for Simple Public Key Infrastructure PKI Requests and Responses RFC,1,1,0,0,1,1,0,0,0
LibEST,RQ1.txt,RQ1.txt.flow_of_events.2,Architecturally the EST service is located between a Certification Authority CA and a client,0,0,0,0,0,0,0,0,0
LibEST,RQ1.txt,RQ1.txt.flow_of_events.3,It performs several functions traditionally allocated to the Registration Authority RA role in a PKI,1,0,0,0,1,1,0,0,0
LibEST,RQ1.txt,RQ1.txt.flow_of_events.4,The nature of communication between an EST server and a CA is not described in this document,0,0,0,0,0,0,0,0,0
LibEST,RQ1.txt,RQ1.txt.flow_of_events.5,EST adopts the Certificate Management Protocol CMP RFC model for CA certificate rollover but it does not use the CMP message syntax or protocol,1,1,0,0,1,1,0,0,0
LibEST,RQ1.txt,RQ1.txt.flow_of_events.6,EST servers are extensible in that new functions may be defined to provide additional capabilities not specified in CMC RFC and this document defines two such extensions one for requesting Certificate Signing Request attributes and another for requesting server-generated keys,0,1,0,1,0,1,0,1,0
LibEST,RQ1.txt,RQ1.txt.flow_of_events.7,EST specifies how to transfer messages securely via HTTP over TLS HTTPS RFC where the HTTP headers and media types are used in conjunction with TLS,1,1,0,1,1,1,0,0,0
LibEST,RQ1.txt,RQ1.txt.flow_of_events.8,HTTPS operates over TCP this document does not specify EST over HTTP Datagram Transport Layer Security User Datagram Protocol HTTPDTLSUDP,0,0,0,0,0,0,0,0,0
LibEST,RQ1.txt,RQ1.txt.flow_of_events.9,With a suitable specification for combining HTTP DTLS and UDP there are no EST requirements that would prevent it from working over such a stack,0,0,0,0,0,0,0,0,0
LibEST,RQ1.txt,RQ1.txt.flow_of_events.10,Figure shows how the layers build upon each other,0,0,0,0,0,0,0,0,0
LibEST,RQ1.txt,RQ1.txt.flow_of_events.11,EST Layering Protocols -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- EST requestresponse messages -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- HTTP for message transfer and signaling -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- TLS for transport security -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- TCP for transport -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- Figure,0,0,0,0,0,0,0,0,0
LibEST,RQ2.txt,RQ2.txt.flow_of_events.0,The key words MUST '' MUST NOT '' REQUIRED '' SHALL '' SHALL NOT '' SHOULD '' SHOULD NOT '' RECOMMENDED '' NOT RECOMMENDED '' MAY '' and OPTIONAL '' in this document are to be interpreted as described in RFC,0,0,0,0,0,0,0,0,0
LibEST,RQ2.txt,RQ2.txt.flow_of_events.1,It is assumed that the reader is familiar with the terms and concepts described in Public Key Cryptography Standard PKCS RFC HTTPS RFC CMP RFC CMC RFC RFC RFC and TLS RFC,0,0,0,0,0,0,0,0,0
LibEST,RQ2.txt,RQ2.txt.flow_of_events.2,In addition to the terms defined in the terminology section of CMC RFC the following terms are defined for clarity EST CA For certificate issuing services the EST CA is reached through the EST server the CA could be logically behind '' the EST server or embedded within it,1,0,0,0,1,1,0,0,0
LibEST,RQ2.txt,RQ2.txt.flow_of_events.3,Third- Party Trust Anchor Any trust anchor TA that is not authoritative for the PKI hierarchy for which the EST server is providing services,1,0,0,0,1,1,0,0,0
LibEST,RQ2.txt,RQ2.txt.flow_of_events.4,Explicit Trust Anchor Any TA that is explicitly configured on the client or server for use during EST TLS authentication for example a TA that is manually configured on the EST client or bootstrapped as described in Section,1,0,0,0,1,1,0,0,0
LibEST,RQ2.txt,RQ2.txt.flow_of_events.5,See more details in Sections and,0,0,0,0,0,0,0,0,0
LibEST,RQ2.txt,RQ2.txt.flow_of_events.6,Implicit Trust Anchor Any third-party TA that is available on the client or server for use during TLS authentication but is not specifically indicated for use during EST TLS authentication for example T As commonly used by web browsers to authenticate web servers or T As used by servers to authenticate manufacturer- installed client credentials such as certificates populated into cable modems or routers in the factory,1,0,0,0,1,1,0,0,0
LibEST,RQ2.txt,RQ2.txt.flow_of_events.7,The authorization model for these T As is different from the authorization model for Explicit Trust Anchors,1,0,0,0,1,1,0,0,0
LibEST,RQ2.txt,RQ2.txt.flow_of_events.8,See more details in Sections and,0,0,0,0,0,0,0,0,0
LibEST,RQ2.txt,RQ2.txt.flow_of_events.9,Certificate- Less TLS Certificate-less TLS cipher suites provide a way to perform mutual authentication in situations where neither the client nor server have certificates or are willing to use them,1,0,0,0,1,1,0,0,0
LibEST,RQ2.txt,RQ2.txt.flow_of_events.10,The credential used for authentication is a word phrase code or key that is shared between the client and server,1,0,0,0,1,1,0,0,0
LibEST,RQ2.txt,RQ2.txt.flow_of_events.11,The credential must be uniquely shared between the client and server in order to provide authentication of an individual client to an individual server,1,0,0,0,1,1,0,0,0
LibEST,RQ2.txt,RQ2.txt.name,TERMINOLOGY,0,0,0,0,0,0,0,0,0
LibEST,RQ4.txt,RQ4.txt.flow_of_events.0,The EST client can request a copy of the current EST CA certificate s from the EST server,1,1,1,1,1,1,0,0,0
LibEST,RQ4.txt,RQ4.txt.flow_of_events.1,The EST client is assumed to perform this operation before performing other operations,1,0,1,0,1,1,0,0,0
LibEST,RQ4.txt,RQ4.txt.flow_of_events.2,Throughout this document we assume the EST CA has a certificate that is used by the client to verify signed objects issued by the CA eg,0,0,0,0,0,0,0,0,0
LibEST,RQ4.txt,RQ4.txt.flow_of_events.3,certificates and certificate revocation lists CR Ls and that a different certificate than the one used to verify signatures on certificates and CR Ls is used when EST protocol communication requires additional encryption,0,0,0,0,0,0,0,0,0
LibEST,RQ4.txt,RQ4.txt.flow_of_events.4,The EST client authenticates and verifies the authorization scope of the EST server when requesting the current CA certificate s,1,1,1,1,1,1,0,0,0
LibEST,RQ4.txt,RQ4.txt.flow_of_events.5,As detailed in Sections and available options include Verifying the EST server 's HTTPS URI against the EST server 's certificate using Implicit T As similar to a common HTTPS exchange,1,1,1,1,1,1,0,0,0
LibEST,RQ4.txt,RQ4.txt.flow_of_events.6,This allows the EST server and client to leverage existing T As that might be known to the EST client,1,1,1,0,1,1,0,0,0
LibEST,RQ4.txt,RQ4.txt.flow_of_events.7,The client can leverage a previously distributed trust anchor specific to the EST server,1,1,0,0,1,1,0,0,0
LibEST,RQ4.txt,RQ4.txt.flow_of_events.8,This allows the EST client to use an existing potentially older CA certificate to request a current CA certificate,1,0,1,1,1,1,0,0,0
LibEST,RQ4.txt,RQ4.txt.flow_of_events.9,For bootstrapping the EST client can rely upon manual authentication performed by the end-user as detailed in Section,1,1,0,0,1,1,0,0,1
LibEST,RQ4.txt,RQ4.txt.flow_of_events.10,The client can leverage the binding of a shared credential to a specific EST server with a certificate-less TLS cipher suite,1,1,1,1,1,1,0,0,0
LibEST,RQ4.txt,RQ4.txt.flow_of_events.11,Client authentication is not required for this exchange so it is trivially supported by the EST server,1,1,1,0,1,1,0,0,0
LibEST,RQ4.txt,RQ4.txt.name,OBTAINING CA CERTIFICATES,1,1,1,1,1,1,0,0,0
LibEST,RQ5.txt,RQ5.txt.flow_of_events.0,After authenticating an EST server and verifying that it is authorized to provide services to the client an EST client can acquire a certificate for itself by submitting an enrollment request to that server,1,1,1,1,1,1,0,0,0
LibEST,RQ5.txt,RQ5.txt.flow_of_events.1,The EST server authenticates and authorizes the EST client as specified in Sections and,1,1,1,0,1,1,0,0,0
LibEST,RQ5.txt,RQ5.txt.flow_of_events.2,The methods described in the normative text that are discussed in this overview include TLS with a previously issued client certificate eg,1,1,0,0,1,1,0,0,0
LibEST,RQ5.txt,RQ5.txt.flow_of_events.3,an existing certificate issued by the EST CA TLS with a previously installed certificate eg,1,1,0,0,1,1,0,0,0
LibEST,RQ5.txt,RQ5.txt.flow_of_events.4,manufacturer- installed certificate or a certificate issued by some other party Certificate-less TLS eg,1,1,0,0,1,1,0,0,0
LibEST,RQ5.txt,RQ5.txt.flow_of_events.5,with a shared credential distributed out-of-band HTTP-based with a usernamepassword distributed out-of-band,1,1,0,0,1,1,0,0,0
LibEST,RQ5.txt,RQ5.txt.name,INTIAL ENROLLMENT,1,1,1,1,1,1,0,0,0
LibEST,RQ6.txt,RQ6.txt.flow_of_events.0,If the EST client has a previously installed certificate issued by a third-party CA this certificate can be used to authenticate the client 's request for a certificate from the EST server if that CA is recognized by the EST server,1,1,1,1,1,1,0,0,0
LibEST,RQ6.txt,RQ6.txt.flow_of_events.1,An EST client responds to the EST server 's TLS certificate request message with the existing certificate already held by the client,1,1,1,1,1,1,0,0,0
LibEST,RQ6.txt,RQ6.txt.flow_of_events.2,The EST server will verify the client 's existing certificate and authorize the client 's request as described in Section,1,1,1,1,1,1,0,0,0
LibEST,RQ6.txt,RQ6.txt.name,CERTIFICATE TLS AUTHENTICATION,1,1,1,1,1,1,0,0,0
LibEST,RQ7.txt,RQ7.txt.flow_of_events.0,The EST client and EST server can be mutually authenticated using a certificate-less TLS cipher suite see Section,1,1,0,0,1,1,0,0,0
LibEST,RQ7.txt,RQ7.txt.name,CERTIFICATE- LESS TLS AUTHENTICATION,1,1,1,1,1,1,0,0,0
LibEST,RQ8.txt,RQ8.txt.flow_of_events.0,The EST server can optionally also request that the EST client submit a usernamepassword using the HTTP Basic or Digest authentication methods see Section,1,1,1,1,1,1,0,0,0
LibEST,RQ8.txt,RQ8.txt.flow_of_events.1,This approach is desirable if the EST client can not be authenticated during the TLS handshake see Section or the EST server policy requires additional authentication information see Section,1,0,1,0,1,1,0,0,0
LibEST,RQ8.txt,RQ8.txt.flow_of_events.2,In all cases HTTP-based client authentication is only to be performed over a TLS-protected transport see Section,1,0,1,0,1,1,0,0,0
LibEST,RQ8.txt,RQ8.txt.name,HTTP- BASED CLIENT AUTHENTICATION,1,1,1,1,1,1,0,0,0
LibEST,RQ9.txt,RQ9.txt.flow_of_events.0,An EST client can renewrekey its existing client certificate by submitting a re-enrollment request to an EST server,1,1,1,1,1,1,0,0,0
LibEST,RQ9.txt,RQ9.txt.flow_of_events.1,When the current EST client certificate can be used for TLS client authentication Section the client presents this certificate to the EST server for client authentication,1,1,1,1,1,1,0,0,0
LibEST,RQ9.txt,RQ9.txt.flow_of_events.2,When the to be reissued EST client certificate can not be used for TLS client authentication any of the authentication methods used for initial enrollment can be used,1,0,1,0,1,1,0,0,0
LibEST,RQ9.txt,RQ9.txt.flow_of_events.3,For example if the client has an alternative certificate issued by the EST CA that can be used for TLS client authentication then it can be used,1,0,0,0,1,1,0,0,0
LibEST,RQ9.txt,RQ9.txt.flow_of_events.4,The certificate request message includes the same Subject and Subject Alt Name as the current certificate,1,0,0,1,1,1,0,0,0
LibEST,RQ9.txt,RQ9.txt.flow_of_events.5,Name changes are requested as specified in Section,1,0,1,0,1,1,0,0,0
LibEST,RQ9.txt,RQ9.txt.name,CLIENT CERTIFICATE REISSUANCE,1,1,1,1,1,1,0,0,0
LibEST,RQ10.txt,RQ10.txt.flow_of_events.0,The EST client can request a server-generated certificate and key pair see Section,1,1,1,1,1,1,0,0,0
LibEST,RQ10.txt,RQ10.txt.name,SERVER KEY GENERATION,1,1,1,1,1,1,0,0,0
LibEST,RQ11.txt,RQ11.txt.flow_of_events.0,Full PKI Request RFC messages can be transported via EST using the Full CMC Request function,1,1,1,1,1,1,0,0,0
LibEST,RQ11.txt,RQ11.txt.flow_of_events.1,This affords access to functions not provided by the Simple Enrollment functions,1,1,0,0,1,1,0,0,0
LibEST,RQ11.txt,RQ11.txt.flow_of_events.2,Full PKI Request messages are defined in Sections and of RFC,0,0,0,0,0,0,0,0,0
LibEST,RQ11.txt,RQ11.txt.flow_of_events.3,See Section for a discussion of how EST provides a transport for these messages,0,0,0,0,0,0,0,0,0
LibEST,RQ11.txt,RQ11.txt.name,FULL PKI REQUEST MESSAGES,1,1,1,1,1,1,0,0,0
LibEST,RQ13.txt,RQ13.txt.flow_of_events.0,Figure provides an expansion of Figure describing how the layers are used,0,0,0,0,0,0,0,0,0
LibEST,RQ13.txt,RQ13.txt.flow_of_events.1,Each aspect is described in more detail in the sections that follow,0,0,0,0,0,0,0,0,0
LibEST,RQ13.txt,RQ13.txt.flow_of_events.2,EST Layering Protocols and uses -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- Message types - Simple PKI '' messages incorporates proof-of-possession - CA certificate retrieval - Full PKI '' messages OPTIONAL incorporates proof-of-possession - CSR Attributes Request OPTIONAL - Server-generated key request OPTIONAL -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- HTTP - HTTP headers and UR Is for control - Content- Type headers specify message type - Headers for controlerror messages - UR Is for selecting functions - Basic or Digest authentication OPTIONAL -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- TLS for transport security - Authentication of the EST server - Authentication of the EST client OPTIONAL - Provides communications integrity and confidentiality - Supplies channel-binding RFC information to link proof-of-identity with message-based proof-of-possession OPTIONAL -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- Figure Specifying HTTPS as the secure transport for enrollment messages introduces two layers '' to communicate authentication and control messages TLS and HTTP,1,1,0,0,1,1,0,0,0
